ID_TA;cuisines;price;price_min;price_max;price_range;work_hours;time_break;work_day_in_week;latitude;longitude;rank;over_rank;reviews_cnt
d12556149;{'Chinese', 'Japanese Fusion', 'International', 'Asian', 'Fusion'};$$ - $$$;227.0;1364.0;1137.0;7.857142857142857;0.0;7.0;48.231525;16.413;2219.0;3840.0;11.0
d11999809;{'Chinese', 'Japanese Fusion', 'International', 'Asian', 'Fusion'};;;;;;0.0;;;;;;
d12710453;{'Chinese', 'Japanese Fusion', 'International', 'Asian', 'Fusion'};;;;;;0.0;;;;;;
d4093614;{'Vegan Options', 'Healthy', 'European', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;583.0;3496.0;2913.0;12.142857142857142;0.0;7.0;55.671333;12.549792;294.0;1970.0;98.0
d11995686;{'Healthy', 'European'};;;;;;0.0;;50.85448;4.38739;55.0;69.0;6.0
d694885;{'Healthy', 'European'};;;;;;0.0;;;;;;
d2470800;{'Vegetarian Friendly', 'American', 'Contemporary'};$$ - $$$;909.0;1894.0;985.0;5.142857142857143;1.0;7.0;41.380966;2.150045;385.0;8784.0;806.0
d13284434;{'Asian', 'Japanese'};$$ - $$$;;;;;0.0;;48.8804;2.30302;7031.0;15767.0;23.0
d13206789;{'Italian', 'Mediterranean', 'Scandinavian', 'European', 'Vegetarian Friendly'};$$ - $$$;1301.0;3470.0;2169.0;7.714285714285714;0.0;7.0;50.844723;4.381612;406.0;2364.0;54.0
d10336129;{'Pub', 'Grill', 'French', 'Cafe', 'Bar'};$;;;;11.785714285714286;0.0;7.0;48.875885;2.308345;10895.0;15767.0;11.0
d4068550;{'Mediterranean', 'Seafood', 'Pub', 'Grill', 'French', 'European', 'Cafe', 'Bar'};$$ - $$$;;;;5.142857142857143;0.0;7.0;46.04557;14.508993;182.0;548.0;169.0
d807906;{'French', 'European'};$$ - $$$;1735.0;2169.0;434.0;17.0;0.0;7.0;48.869225;2.355227;2025.0;15767.0;491.0
d11998026;{'Deli', 'Romana', 'Mediterranean', 'Central-Italian', 'Gluten Free Options', 'Lazio', 'Italian', 'Wine Bar'};$$ - $$$;;;;16.285714285714285;0.0;7.0;41.929123;12.485989;3524.0;10411.0;394.0
d11721387;{'Quick Bites', 'Pub', 'Vegan Options', 'Vegetarian Friendly', 'Bar'};$;;;;6.035714285714286;0.0;7.0;;;154.0;1969.0;56.0
d10498197;{'Bar', 'Pub'};;;;;12.75;0.0;7.0;47.49861;19.07153;2021.0;2802.0;9.0
d12441400;{'Mediterranean', 'Spanish'};$$ - $$$;1301.0;1735.0;434.0;13.142857142857142;0.0;7.0;41.403355;2.134119;4018.0;8784.0;63.0
d2722599;{'Mediterranean', 'Spanish'};;;;;;0.0;;;;;;
d7949523;{'Mediterranean', 'Spanish'};;;;;;0.0;;;;;;
d8734791;{'Vegetarian Friendly', 'Turkish', 'Middle Eastern'};$;;;;;0.0;;52.36655;4.869781;1986.0;3655.0;17.0
d2328380;{'Pakistani', 'Vegetarian Friendly', 'Indian'};$$ - $$$;;;;;0.0;;59.93753;10.75613;315.0;1196.0;55.0
d12068247;{'Pakistani', 'Indian'};;;;;;0.0;;;;;;
d10520643;{'Portuguese', 'European'};$;;;;;0.0;;;;4397.0;4626.0;29.0
d8401717;{'Seafood'};$;;;;8.571428571428571;0.0;7.0;;;10866.0;17342.0;8.0
d2424319;{'Seafood'};;;;;;0.0;;;;;;
d10677156;{'Vegetarian Friendly', 'Vegan Options', 'Indian'};$;;;;8.892857142857142;0.0;7.0;;;5710.0;17342.0;29.0
d9562461;{'Indian'};$$ - $$$;;;;;0.0;;;;3775.0;10457.0;44.0
d5979704;{'Indian'};;;;;14.357142857142858;0.0;7.0;;;3355.0;4626.0;5.0
d13139218;{'Indian'};;;;;;0.0;;;;3547.0;4626.0;2.0
d3193915;{'Portuguese', 'European'};;;;;;0.0;;;;3240.0;4626.0;3.0
d3691545;{'Mediterranean', 'Seafood', 'Grill', 'Italian', 'Vegetarian Friendly', 'Pizza'};$$ - $$$;1128.0;5205.0;4077.0;6.214285714285714;1.0;7.0;45.44789;9.19768;723.0;6806.0;291.0
d795702;{'Balti', 'Vegan Options', 'Indian', 'Asian', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;1735.0;2603.0;868.0;7.071428571428571;1.0;7.0;41.88629;12.472403;354.0;10411.0;686.0
d2697097;{'Asian', 'Balti', 'Indian'};$$ - $$$;;;;6.5;0.0;7.0;45.450302;9.194099;1332.0;6806.0;149.0
d8124300;{'Vegan Options', 'Eastern European', 'European', 'Vegetarian Friendly', 'Central European', 'Gluten Free Options'};$$ - $$$;606.0;1667.0;1061.0;15.0;0.0;7.0;46.049744;14.506605;25.0;548.0;1280.0
d3316640;{'Asian', 'Vegetarian Friendly', 'Japanese', 'Sushi'};$$ - $$$;;;;7.142857142857143;1.0;7.0;48.86129;2.342405;6726.0;15767.0;82.0
d13001826;{'Greek', 'Fast Food', 'Street Food', 'Pizza'};$;;;;;0.0;;37.96753;23.705803;820.0;2385.0;54.0
d793183;{'Italian', 'Mediterranean', 'Street Food', 'European', 'Greek', 'Fast Food', 'Pizza'};$$$$;;;;10.0;0.0;7.0;;;2576.0;17342.0;1163.0
d12181566;{'Greek', 'Fast Food', 'Street Food', 'Pizza'};;;;;;0.0;;;;;;
d10242690;{'Vegetarian Friendly', 'Gluten Free Options', 'Dessert', 'Italian'};$;260.0;1388.0;1128.0;14.571428571428571;0.0;7.0;41.886993;12.472008;243.0;1038.0;155.0
d7243246;{'Italian'};;;;;;0.0;;;;;;
d733450;{'Asian', 'Vegetarian Friendly', 'Italian', 'Indian'};$$ - $$$;;;;8.0;1.0;7.0;;;610.0;17342.0;455.0
d4014123;{'Italian'};;;;;;0.0;;;;;;
d2533800;{'Quick Bites', 'Vegan Options', 'Italian', 'Vegetarian Friendly', 'Fast Food', 'Pizza'};$;;;;9.928571428571429;0.0;7.0;41.91033;12.529179;62.0;103.0;99.0
d5264258;{'Vegetarian Friendly', 'Italian', 'Turkish', 'Vegan Options', 'European', 'Cafe', 'Pizza'};$$ - $$$;;;;19.357142857142858;0.0;7.0;;;8060.0;17342.0;602.0
d8091745;{'Bar', 'Pub'};$$ - $$$;;;;17.714285714285715;0.0;7.0;50.845833;4.352932;2.0;44.0;267.0
d2178516;{'Vegetarian Friendly', 'Mediterranean', 'European', 'Italian'};$$ - $$$;;;;9.285714285714286;0.0;7.0;53.55056;9.980382;371.0;2894.0;170.0
d6970749;{'Mediterranean', 'European', 'Italian'};;;;;;0.0;;;;;;
d5793161;{'Mediterranean', 'European', 'Italian'};$$ - $$$;;;;5.071428571428571;0.0;7.0;53.473;10.22989;1050.0;2894.0;12.0
d5518213;{'German', 'European', 'Vegetarian Friendly', 'Bar', 'Central European'};$$ - $$$;;;;10.428571428571429;0.0;7.0;48.13769;11.579574;206.0;2885.0;1764.0
d13121108;{'Bar', 'Central European', 'German', 'European'};;;;;;0.0;;52.22253;21.01148;1830.0;2793.0;3.0
d4431407;{'British', 'Fast Food', 'Scottish'};$;;;;3.4285714285714284;0.0;7.0;;;956.0;1769.0;39.0
d12479716;{'Vegetarian Friendly', 'Pizza', 'Italian'};$$ - $$$;;;;;0.0;;52.23431;21.0189;586.0;2793.0;28.0
d5817299;{'Pizza', 'Italian'};;;;;13.678571428571429;0.0;7.0;;;10774.0;17342.0;3.0
d7742875;{'Pizza', 'Italian'};;;;;;0.0;;;;;;
d7123545;{'Pizza', 'Italian'};;;;;;0.0;;;;;;
d10701915;{'Mediterranean', 'Middle Eastern', 'Italian', 'Fast Food', 'Pizza'};$;;;;9.0;0.0;7.0;;;63.0;17342.0;235.0
d12959772;{'Pizza', 'Italian'};;;;;10.0;0.0;7.0;48.1171;17.12129;854.0;1045.0;1.0
d958928;{'Pizza', 'Italian'};;;;;11.0;0.0;7.0;52.517437;13.413625;;;
d8807807;{'Pizza', 'Italian'};;;;;;0.0;;45.52226;9.19196;5864.0;6806.0;1.0
d13149199;{'Japanese', 'Vegan Options', 'Sushi', 'Asian', 'Vegetarian Friendly'};$$ - $$$;433.0;1211.0;778.0;7.0;1.0;7.0;;;1670.0;4626.0;23.0
d7725841;{'Asian', 'Japanese', 'Sushi'};;;;;;0.0;;;;;;
d3707071;{'Asian', 'Chinese'};$;;;;6.0;1.0;7.0;48.877808;2.338219;4404.0;15767.0;141.0
d10637125;{'Pakistani', 'Middle Eastern', 'Indian'};$$ - $$$;606.0;1298.0;692.0;;0.0;;45.75522;4.842105;2562.0;2613.0;9.0
d6878766;{'Asian', 'Vegetarian Friendly', 'Vegan Options', 'Indian'};$$ - $$$;380.0;761.0;381.0;11.0;0.0;7.0;52.142776;21.05536;554.0;2793.0;58.0
d11935433;{'German'};;;;;;0.0;;52.50127;13.35413;3577.0;5679.0;6.0
d786907;{'German', 'Mediterranean', 'Spanish', 'European'};$$ - $$$;;;;10.678571428571429;0.0;7.0;;;612.0;17342.0;836.0
d1421257;{'British'};$$ - $$$;2046.0;4093.0;2047.0;7.0;1.0;7.0;;;9475.0;17342.0;17.0
d5820228;{'Street Food', 'Mexican', 'Latin', 'Colombian', 'Bar'};$;519.0;1038.0;519.0;5.142857142857143;0.0;7.0;41.38148;2.180332;120.0;8784.0;1085.0
d3207154;{'Italian', 'Mediterranean', 'Soups', 'Vegan Options', 'European', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;;;;4.285714285714286;1.0;7.0;45.470478;9.187106;1898.0;6806.0;208.0
d5984644;{'Soups', 'Mediterranean', 'European', 'Italian'};;;;;;0.0;;;;;;
d6637530;{'Soups', 'Mediterranean', 'European', 'Italian'};;;;;12.0;0.0;7.0;50.84851;4.3684;2107.0;2364.0;2.0
d7273516;{'Swedish', 'Scandinavian'};$$ - $$$;1034.0;2026.0;992.0;11.714285714285714;0.0;7.0;59.332363;18.056683;2356.0;2787.0;18.0
d4128416;{'Swedish', 'Scandinavian'};;;;;;0.0;;;;;;
d4042520;{'Spanish'};;;;;;0.0;;;;9003.0;10457.0;9.0
d991046;{'Spanish'};$$ - $$$;1730.0;4325.0;2595.0;9.214285714285714;0.0;7.0;;;3457.0;10457.0;82.0
d10133858;{'Spanish'};;;;;;0.0;;;;3356.0;4626.0;4.0
d1034597;{'Vegetarian Friendly', 'Mediterranean', 'European', 'Italian'};$$ - $$$;3287.0;5190.0;1903.0;3.4285714285714284;0.0;7.0;41.89207;12.473672;3548.0;10411.0;139.0
d5890111;{'Mediterranean', 'Street Food', 'Healthy', 'European', 'Vegetarian Friendly'};$;260.0;865.0;605.0;6.5;0.0;7.0;50.851135;4.350397;259.0;2364.0;106.0
d4221369;{'Latin', 'Spanish'};$$ - $$$;703.0;993.0;290.0;9.571428571428571;0.0;7.0;59.33341;18.05454;1935.0;2787.0;14.0
d10757829;{'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options', 'Hawaiian'};$$ - $$$;614.0;921.0;307.0;10.714285714285714;0.0;7.0;;;6396.0;17342.0;88.0
d10202812;{'British', 'Vegan Options', 'Cafe', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;512.0;1228.0;716.0;8.142857142857142;0.0;7.0;;;7917.0;17342.0;85.0
d858136;{'Greek', 'European'};$$ - $$$;;;;;0.0;;53.463802;9.955486;1696.0;2894.0;17.0
d10735753;{'Pub', 'Irish', 'American', 'Gastropub', 'Vegetarian Friendly', 'Bar'};$$ - $$$;779.0;1298.0;519.0;10.714285714285714;0.0;7.0;;;1101.0;2118.0;23.0
d4413078;{'Thai', 'Vegan Options', 'Asian', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;;;;9.0;0.0;7.0;50.060345;19.934668;388.0;1538.0;424.0
d6656585;{'British', 'Thai', 'Pub', 'Asian', 'Bar'};$$ - $$$;;;;11.0;0.0;7.0;;;8643.0;17342.0;126.0
d7101577;{'Asian', 'Thai'};;;;;;0.0;;;;;;
d8385612;{'Vegetarian Friendly', 'Fusion', 'Central European', 'Vegan Options', 'European', 'Cafe', 'Czech', 'Gluten Free Options'};$$ - $$$;;;;13.5;0.0;7.0;50.090088;14.420393;2481.0;4683.0;222.0
d1111389;{'Dutch', 'French', 'European', 'Vegetarian Friendly', 'International', 'Gluten Free Options'};$$$$;7353.0;12976.0;5623.0;6.0;0.0;7.0;52.361782;4.900492;7.0;3655.0;397.0
d13135742;{'International', 'Dutch', 'French', 'European'};;;;;6.857142857142857;0.0;7.0;50.0753;14.45761;2177.0;4683.0;5.0
d7934744;{'International', 'Dutch', 'French', 'European'};;;;;;0.0;;;;;;
d2261629;{'International', 'Dutch', 'French', 'European'};$$ - $$$;;;;;0.0;;41.38126;2.11444;8707.0;8784.0;20.0
d795391;{'Dutch', 'Japanese', 'Sushi', 'French', 'European', 'Asian', 'International'};$$ - $$$;;;;22.142857142857142;0.0;7.0;;;591.0;1769.0;313.0
d740569;{'Vegetarian Friendly', 'Vegan Options', 'Belgian', 'French', 'European', 'International', 'Cafe'};$$ - $$$;865.0;2509.0;1644.0;12.428571428571429;0.0;7.0;50.848515;4.355864;161.0;2364.0;1197.0
d3678820;{'Belgian', 'French', 'European', 'International', 'Cafe'};;;;;;0.0;;;;;;
d3506751;{'Eastern European', 'European', 'Vegetarian Friendly', 'Central European', 'Polish'};$$ - $$$;;;;12.0;0.0;7.0;52.251247;21.00834;208.0;2793.0;229.0
d3155613;{'Central European', 'Eastern European', 'European', 'Polish'};;;;;;0.0;;;;;;
d2257766;{'Vegetarian Friendly', 'Italian'};$$ - $$$;;;;;0.0;;47.37427;8.5219;1012.0;1683.0;20.0
d3162621;{'Italian', 'Mediterranean', 'Seafood', 'Romana', 'Central-Italian', 'Vegan Options', 'Gluten Free Options', 'Lazio', 'European', 'Vegetarian Friendly', 'Pizza'};$$ - $$$;1135.0;1891.0;756.0;7.714285714285714;1.0;7.0;41.921295;12.524825;299.0;10411.0;453.0
d8374612;{'Deli', 'Bar', 'Wine Bar', 'Italian'};$$ - $$$;;;;;0.0;;41.87429;12.52396;6534.0;10411.0;9.0
d9793676;{'Deli', 'Bar', 'Wine Bar', 'Italian'};$$ - $$$;190.0;1141.0;951.0;;0.0;;52.23682;21.06355;1709.0;2793.0;11.0
d10029993;{'Vegetarian Friendly', 'British', 'Pub', 'Irish', 'Gastropub', 'International', 'European', 'Cafe'};$$ - $$$;;;;;0.0;;;;895.0;2118.0;42.0
d1044764;{'French', 'Italian'};;;;;6.142857142857143;0.0;7.0;;;13705.0;17342.0;2.0
d5768344;{'French', 'Italian'};;;;;;0.0;;;;;;
d6509649;{'Portuguese', 'European'};;;;;;0.0;;;;13587.0;17342.0;2.0
d991479;{'Portuguese', 'European'};$$ - $$$;;;;2.7142857142857144;0.0;7.0;;;6828.0;10457.0;23.0
d6354369;{'Vegetarian Friendly', 'Cafe', 'Fusion', 'British'};$;;;;4.857142857142857;0.0;7.0;;;6005.0;17342.0;40.0
d3947874;{'Pizza'};;;;;10.952380952380953;0.0;7.0;50.06412;19.89887;1433.0;1538.0;3.0
d4782632;{'Fast Food', 'Fusion', 'Spanish'};;;;;;0.0;;;;7790.0;10457.0;3.0
d8697126;{'Fast Food', 'Fusion', 'Spanish'};;;;;;0.0;;59.34762;18.0663;2152.0;2787.0;4.0
d2510538;{'British', 'Vegan Options', 'Cafe', 'Vegetarian Friendly', 'Gluten Free Options'};$;;;;3.75;1.0;7.0;;;1993.0;17342.0;176.0
d8765537;{'Cafe', 'British'};$$ - $$$;3070.0;5116.0;2046.0;;0.0;;;;10373.0;17342.0;6.0
d2058396;{'Cafe', 'British'};;;;;;0.0;;;;;;
d1145770;{'Cafe', 'Quick Bites'};$;512.0;1535.0;1023.0;10.071428571428571;0.0;7.0;;;1256.0;1969.0;113.0
d12959621;{'British', 'Bar'};$$ - $$$;;;;8.857142857142858;0.0;7.0;;;11092.0;17342.0;94.0
d1148193;{'Pub', 'Irish', 'Vegan Options', 'Gastropub', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;;;;12.5;0.0;7.0;;;154.0;2118.0;3692.0
d10443002;{'Spanish'};$$ - $$$;433.0;1298.0;865.0;;0.0;;;;6451.0;10457.0;4.0
d1037259;{'Spanish'};;;;;;0.0;;52.60271;13.47767;5247.0;5679.0;3.0
d5949295;{'Sushi'};$$ - $$$;;;;10.428571428571429;0.0;7.0;59.34171;18.09075;1365.0;2787.0;13.0
d5430364;{'Turkish', 'Halal', 'Mediterranean', 'Middle Eastern'};$;;;;13.0;0.0;7.0;;;3487.0;17342.0;117.0
d7124048;{'Turkish', 'Mediterranean', 'Middle Eastern'};;;;;;0.0;;50.12186;14.45603;3344.0;4683.0;2.0
d786071;{'Spanish'};$$ - $$$;1891.0;3782.0;1891.0;8.642857142857142;1.0;7.0;48.8581;2.272139;7096.0;15767.0;536.0
d8078237;{'Vegetarian Friendly', 'Cafe'};$$ - $$$;;;;9.5;0.0;7.0;;;13778.0;17342.0;23.0
d12495310;{'Vegetarian Friendly', 'French', 'Vegan Options', 'European'};$$ - $$$;;;;;0.0;;48.88016;2.28782;2904.0;15767.0;85.0
d7123524;{'Vegetarian Friendly', 'Czech', 'European'};$$ - $$$;;;;;0.0;;50.072315;14.44271;1393.0;4683.0;50.0
d4546445;{'Vegetarian Friendly', 'British', 'Vegan Options', 'Healthy', 'Cafe', 'Gluten Free Options'};$;;;;8.428571428571429;0.0;7.0;;;3627.0;17342.0;110.0
d7296396;{'French'};;;;;;0.0;;48.87375;2.31551;14352.0;15767.0;1.0
d6019064;{'Fast Food', 'Pizza'};$;;;;10.285714285714286;0.0;7.0;50.85562;4.357289;2160.0;2364.0;100.0
d795872;{'Pub', 'French', 'European', 'Vegetarian Friendly', 'Bar'};$;;;;18.428571428571427;0.0;7.0;48.88229;2.339627;3784.0;15767.0;158.0
d5484863;{'Bar', 'French', 'Pub', 'European'};;;;;8.5;0.0;7.0;45.46081;9.18512;4850.0;6806.0;4.0
d10034042;{'Bar', 'French', 'Pub', 'European'};;;;;;0.0;;48.13051;11.57804;1983.0;2885.0;5.0
d4414602;{'French'};$$ - $$$;;;;11.0;0.0;7.0;45.7594;4.84257;1596.0;2613.0;31.0
d6697947;{'Vegan Options', 'German', 'Austrian', 'European', 'Vegetarian Friendly', 'Central European', 'Gluten Free Options'};$$ - $$$;2660.0;5730.0;3070.0;13.785714285714286;0.0;7.0;;;1545.0;17342.0;977.0
d9789616;{'Czech', 'European'};$$ - $$$;;;;;0.0;;50.08159;14.41685;2292.0;4683.0;27.0
d719046;{'Vegetarian Friendly', 'Bar', 'French', 'European'};$$ - $$$;;;;18.857142857142858;0.0;7.0;48.853207;2.377258;1647.0;15767.0;494.0
d4745698;{'Swedish', 'European'};$;;;;6.428571428571429;0.0;7.0;59.362263;17.964655;2319.0;2787.0;11.0
d1198597;{'Central European', 'Czech', 'European'};$$ - $$$;;;;12.857142857142858;0.0;7.0;50.051975;14.52844;1527.0;4683.0;40.0
d12511970;{'Fast Food'};;;;;;0.0;;45.4446;9.21518;6742.0;6806.0;16.0
d697289;{'Italian', 'Mediterranean', 'Vegan Options', 'European', 'Vegetarian Friendly'};$$ - $$$;;;;5.0;1.0;7.0;;;309.0;4626.0;337.0
d3721317;{'Vegan Options', 'Healthy', 'Swiss', 'European', 'Vegetarian Friendly'};$$ - $$$;;;;8.142857142857142;0.0;7.0;47.36731;8.56077;721.0;1683.0;29.0
d3446818;{'Thai', 'Vegan Options', 'Asian', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;;;;13.714285714285714;0.0;7.0;59.33419;18.077028;288.0;2787.0;397.0
d1038845;{'Vegetarian Friendly', 'Central European', 'German', 'European'};$$ - $$$;;;;;0.0;;53.55268;9.858625;455.0;2894.0;57.0
d9458279;{'International', 'Hungarian', 'European', 'Italian'};$;;;;;0.0;;47.49949;19.05447;1765.0;2802.0;8.0
d10786016;{'Czech', 'European'};;;;;;0.0;;;;;;
d5890682;{'Cafe', 'French'};$$ - $$$;;;;15.428571428571429;0.0;7.0;48.858334;2.355047;7392.0;15768.0;49.0
d4461606;{'Asian', 'Mongolian'};$$ - $$$;;;;;0.0;;;;;;59.0
d12123825;{'African', 'Ethiopian', 'Vegan Options', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;758.0;1439.0;681.0;9.714285714285714;0.0;7.0;60.194336;24.956245;219.0;1392.0;54.0
d5455016;{'Czech', 'Eastern European', 'European', 'Bar', 'Central European'};$$ - $$$;;;;12.5;0.0;7.0;50.08724;14.424715;627.0;4683.0;1652.0
d3692587;{'Czech', 'Eastern European', 'European', 'Bar', 'Central European'};;;;;;0.0;;;;;;
d9746789;{'Czech', 'Eastern European', 'European', 'Bar', 'Central European'};;;;;;0.0;;;;;;
d11802293;{'Afghani', 'Middle Eastern'};;;;;11.0;0.0;7.0;53.58224;10.01562;1316.0;2894.0;8.0
d2232827;{'Afghani', 'Middle Eastern'};;;;;;0.0;;48.18208;11.56717;2337.0;2884.0;7.0
d7254610;{'Soups', 'Street Food', 'Vegan Options', 'Vegetarian Friendly', 'Gluten Free Options'};$;607.0;1214.0;607.0;14.0;0.0;7.0;48.870407;2.368756;1508.0;15768.0;250.0
d12141580;{'Vegetarian Friendly', 'Pizza', 'Vegan Options', 'Italian'};$;;;;;0.0;;41.8752;12.52734;5333.0;10410.0;22.0
d953676;{'Portuguese', 'European'};;;;;10.5;0.0;7.0;52.35543;4.89466;2767.0;3656.0;20.0
d4994225;{'Bar', 'Pub'};$$ - $$$;867.0;1041.0;174.0;11.178571428571429;0.0;7.0;47.501232;19.059309;791.0;2802.0;209.0
d11674439;{'Bar', 'Pub'};;;;;8.214285714285714;0.0;7.0;;;11336.0;17339.0;4.0
d8412166;{'Bar', 'Pub'};$;867.0;2602.0;1735.0;4.285714285714286;0.0;7.0;48.83969;2.275618;14602.0;15768.0;27.0
d9568003;{'Spanish'};$$ - $$$;;;;;0.0;;41.42261;2.178792;3923.0;8785.0;33.0
d4876823;{'European'};$$ - $$$;;;;16.0;0.0;7.0;;;4134.0;4626.0;23.0
d9451795;{'Vegetarian Friendly', 'Vegan Options', 'Indian'};$$ - $$$;1561.0;8675.0;7114.0;7.5;1.0;7.0;48.87115;2.355695;2658.0;15768.0;128.0
d1017342;{'Vegan Options', 'French', 'European', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;;;;13.0;0.0;7.0;;;3609.0;17339.0;484.0
d5965256;{'French', 'European'};;;;;;0.0;;;;;;
d6872943;{'French', 'European'};;;;;;0.0;;;;;;
d4770213;{'Italian'};$;;;;7.857142857142857;0.0;7.0;48.12961;17.17374;548.0;1045.0;5.0
d4776534;{'Neapolitan', 'Pizza', 'Italian'};$;513.0;1538.0;1025.0;10.357142857142858;0.0;7.0;;;782.0;17339.0;1322.0
d2459392;{'Gluten Free Options', 'Mediterranean', 'Spanish', 'European'};$$ - $$$;1041.0;3036.0;1995.0;13.0;0.0;7.0;41.405262;2.173497;845.0;8785.0;936.0
d743882;{'Barbecue', 'Bar', 'Pub', 'European'};$$ - $$$;;;;12.0;0.0;7.0;49.620823;6.145469;228.0;664.0;102.0
d11877915;{'Vegetarian Friendly', 'American', 'Fast Food', 'Street Food'};$;607.0;1214.0;607.0;4.285714285714286;1.0;7.0;;;30.0;1869.0;967.0
d6787622;{'Healthy', 'Gluten Free Options', 'Mediterranean', 'Spanish'};$$ - $$$;;;;9.428571428571429;0.0;7.0;;;293.0;10457.0;656.0
d10250682;{'Mexican', 'Fast Food', 'Quick Bites'};$;;;;13.0;0.0;7.0;46.22123;6.11291;27.0;36.0;46.0
d8131551;{'Vegetarian Friendly', 'Mediterranean', 'Italian'};$$ - $$$;;;;;0.0;;48.150967;11.551581;440.0;2884.0;140.0
d8275710;{'Vegetarian Friendly', 'French', 'Gastropub', 'European'};$$ - $$$;;;;8.5;1.0;7.0;48.879974;2.350893;1108.0;15768.0;244.0
d3454189;{'Bar', 'French', 'Pub', 'European'};$$ - $$$;;;;16.285714285714285;0.0;7.0;48.853054;2.397147;4775.0;15768.0;84.0
d3679796;{'Vegetarian Friendly', 'British', 'Irish', 'Vegan Options', 'European', 'Cafe', 'Gluten Free Options'};$$ - $$$;;;;9.857142857142858;0.0;7.0;;;248.0;2117.0;773.0
d4221365;{'British', 'Cafe', 'European', 'Irish'};;;;;;0.0;;;;;;
d2139211;{'British', 'Cafe', 'European', 'Irish'};;;;;;0.0;;;;16427.0;17339.0;10.0
d1093686;{'Pub', 'Central European', 'Eastern European', 'European', 'Bar', 'Czech'};$;;;;;0.0;;50.09096;14.425356;556.0;4683.0;253.0
d2643407;{'Bar', 'German', 'Pub'};$$ - $$$;260.0;2169.0;1909.0;14.0;0.0;7.0;52.513905;13.304999;510.0;5679.0;196.0
d696297;{'Bar', 'German', 'Pub'};;;;;;0.0;;;;1878.0;2117.0;1.0
d3733910;{'American', 'Italian'};;;;;;0.0;;55.69054;12.57564;1420.0;1970.0;11.0
d10528801;{'Cafe'};;;;;;0.0;;51.448;0.04969;13680.0;17339.0;5.0
d2440149;{'Bar', 'French', 'European'};$$ - $$$;;;;15.142857142857142;0.0;7.0;48.87833;2.337575;6465.0;15768.0;355.0
d7991982;{'Vegetarian Friendly', 'Mediterranean', 'Pizza', 'Italian'};$$ - $$$;;;;;0.0;;48.15941;11.58584;1925.0;2884.0;19.0
d3514187;{'Eastern European'};;;;;;0.0;;47.51825;19.17396;1962.0;2802.0;6.0
d10827320;{'Mediterranean', 'Turkish', 'Vegan Options', 'Middle Eastern', 'Vegetarian Friendly'};$$ - $$$;;;;24.0;0.0;7.0;;;4816.0;17339.0;40.0
d8814434;{'Turkish', 'Mediterranean', 'Middle Eastern'};;;;;15.0;0.0;7.0;48.85295;2.343392;;;788.0
d694814;{'International'};;;;;;0.0;;50.08851;14.39943;3779.0;4683.0;1.0
d10103140;{'Vegetarian Friendly', 'Cafe', 'Quick Bites'};$;;;;9.0;0.0;7.0;;;1412.0;1516.0;22.0
d10022005;{'Vegetarian Friendly', 'Cafe'};;;;;10.0;0.0;7.0;;;10594.0;17339.0;16.0
d10102302;{'Spanish', 'American', 'European', 'Italian'};$$ - $$$;34.0;1412.0;1378.0;2.0;0.0;7.0;59.91028;10.705279;443.0;1196.0;35.0
d3721894;{'Bar', 'Pub'};$$ - $$$;;;;12.857142857142858;0.0;7.0;45.751827;4.82735;2496.0;2613.0;177.0
d13326979;{'Afghani', 'Vegan Options', 'Nepali', 'Indian', 'Asian', 'Vegetarian Friendly'};$$ - $$$;205.0;1435.0;1230.0;6.0;0.0;7.0;;;7375.0;17339.0;27.0
d692901;{'Hungarian', 'Eastern European', 'European', 'Vegetarian Friendly', 'Central European', 'Gluten Free Options'};$$ - $$$;;;;11.0;0.0;7.0;47.51798;18.994453;546.0;2802.0;214.0
d6690580;{'Hungarian', 'Central European', 'Eastern European', 'European'};;;;;;0.0;;;;;;
d8571966;{'Wine Bar', 'Italian'};$;260.0;1301.0;1041.0;;0.0;;41.87308;12.4584;5812.0;10410.0;15.0
d12855748;{'Asian', 'Japanese'};$$ - $$$;;;;;0.0;;48.86605;2.32327;11707.0;15768.0;11.0
d7284060;{'Fast Food', 'Halal'};$;303.0;758.0;455.0;15.0;0.0;7.0;48.83743;2.39089;5392.0;15768.0;31.0
d10356526;{'Fast Food'};;;;;;0.0;;;;;;
d795651;{'Vegan Options', 'Mexican', 'Latin', 'Central American', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;;;;4.5;0.0;7.0;41.907616;12.451793;600.0;10410.0;975.0
d8528872;{'Mexican', 'Latin', 'Central American', 'Bar', 'Central European', 'Contemporary'};$$ - $$$;;;;8.571428571428571;0.0;7.0;47.499695;19.053614;202.0;2802.0;670.0
